t,x,y
4.083333E1,-6.774144E-1,-9.872819E-1
4.086667E1,-6.765167E-1,-9.841301E-1
4.090000E1,-6.832590E-1,-9.750838E-1
4.093333E1,-6.898396E-1,-9.627298E-1
4.096667E1,-7.015878E-1,-9.571514E-1
4.100000E1,-7.102034E-1,-9.484212E-1
4.103333E1,-7.103540E-1,-9.459156E-1
4.106667E1,-7.140012E-1,-9.399543E-1
4.110000E1,-7.231818E-1,-9.328338E-1
4.113333E1,-7.243844E-1,-9.275470E-1
4.116667E1,-7.302953E-1,-9.199790E-1
4.120000E1,-7.419969E-1,-9.110188E-1
4.123333E1,-7.506810E-1,-9.012091E-1
4.126667E1,-7.543457E-1,-8.897374E-1
4.130000E1,-7.549535E-1,-8.780652E-1
4.133333E1,-7.559564E-1,-8.699769E-1
4.136667E1,-7.555389E-1,-8.683182E-1
4.140000E1,-7.558380E-1,-8.690226E-1
4.143333E1,-7.556078E-1,-8.695570E-1
4.146667E1,-7.558873E-1,-8.707747E-1
4.150000E1,-7.628198E-1,-8.727778E-1
4.153333E1,-7.748150E-1,-8.765638E-1
4.156667E1,-7.864153E-1,-8.754916E-1
4.160000E1,-7.900537E-1,-8.750596E-1
4.163333E1,-7.880165E-1,-8.755731E-1
4.166667E1,-7.880305E-1,-8.757180E-1
4.170000E1,-7.882381E-1,-8.758097E-1
4.173333E1,-7.872414E-1,-8.756396E-1
4.176667E1,-7.785502E-1,-8.708894E-1
4.180000E1,-7.759230E-1,-8.641324E-1
4.183333E1,-7.744249E-1,-8.632392E-1
4.186667E1,-7.749900E-1,-8.630255E-1
4.190000E1,-7.792183E-1,-8.658509E-1
4.193333E1,-7.895105E-1,-8.637191E-1
4.196667E1,-7.897156E-1,-8.627321E-1
4.200000E1,-7.882757E-1,-8.646865E-1
4.203333E1,-7.926704E-1,-8.688685E-1
4.206667E1,-8.041100E-1,-8.772999E-1
4.210000E1,-8.213125E-1,-8.801618E-1
4.213333E1,-8.258810E-1,-8.838270E-1
4.216667E1,-8.315673E-1,-8.824927E-1
4.220000E1,-8.481178E-1,-8.810986E-1
4.223333E1,-8.580802E-1,-8.849552E-1
4.226667E1,-8.733767E-1,-8.889609E-1
4.230000E1,-8.762546E-1,-8.913511E-1
4.233333E1,-8.787807E-1,-8.908652E-1
4.236667E1,-8.880374E-1,-8.949934E-1
4.240000E1,-9.073513E-1,-9.068592E-1
4.243333E1,-9.282119E-1,-9.059133E-1
4.246667E1,-9.434576E-1,-9.030383E-1
4.250000E1,-9.459267E-1,-9.024815E-1
4.253333E1,-9.558145E-1,-9.051147E-1
4.256667E1,-9.646933E-1,-9.079710E-1
4.260000E1,-9.811356E-1,-9.109432E-1
4.263333E1,-9.849328E-1,-9.132678E-1
4.266667E1,-9.860209E-1,-9.084578E-1
4.270000E1,-9.834212E-1,-9.108557E-1
4.273333E1,-9.841290E-1,-9.121507E-1
4.276667E1,-9.834326E-1,-9.119155E-1
4.280000E1,-9.779643E-1,-9.164734E-1
4.283333E1,-9.755402E-1,-9.243712E-1
4.286667E1,-9.749222E-1,-9.302308E-1
4.290000E1,-9.719988E-1,-9.421836E-1
4.293333E1,-9.842916E-1,-9.546467E-1
4.296667E1,-9.988871E-1,-9.608889E-1
4.300000E1,-1.008751E0,-9.658960E-1
4.303333E1,-1.021945E0,-9.657539E-1
4.306667E1,-1.034004E0,-9.713254E-1
4.310000E1,-1.048647E0,-9.820906E-1
4.313333E1,-1.064606E0,-9.917578E-1
4.316667E1,-1.080668E0,-9.847207E-1
4.320000E1,-1.093242E0,-9.759155E-1
4.323333E1,-1.097804E0,-9.661079E-1
4.326667E1,-1.102223E0,-9.501473E-1
4.330000E1,-1.101169E0,-9.381556E-1
4.333333E1,-1.102092E0,-9.242972E-1
4.336667E1,-1.097626E0,-9.156180E-1
4.340000E1,-1.087812E0,-9.008827E-1
4.343333E1,-1.075082E0,-8.934309E-1
4.346667E1,-1.063878E0,-8.865921E-1
4.350000E1,-1.062196E0,-8.872428E-1
4.353333E1,-1.052682E0,-8.792485E-1
4.356667E1,-1.037623E0,-8.729317E-1
4.360000E1,-1.023481E0,-8.670122E-1
4.363333E1,-1.013698E0,-8.597695E-1
4.366667E1,-1.008825E0,-8.564636E-1
4.370000E1,-1.012960E0,-8.482190E-1
4.373333E1,-1.003211E0,-8.420042E-1
4.376667E1,-9.988056E-1,-8.341081E-1
4.380000E1,-1.001768E0,-8.273950E-1
4.383333E1,-1.009856E0,-8.153694E-1
4.386667E1,-1.019302E0,-8.033985E-1
4.390000E1,-1.024798E0,-7.906224E-1
4.393333E1,-1.031451E0,-7.796981E-1
4.396667E1,-1.039005E0,-7.685062E-1
4.400000E1,-1.043209E0,-7.538327E-1
4.403333E1,-1.044605E0,-7.398014E-1
4.406667E1,-1.046920E0,-7.275797E-1
4.410000E1,-1.047267E0,-7.210074E-1
4.413333E1,-1.047043E0,-7.194473E-1
4.416667E1,-1.047530E0,-7.195463E-1
4.420000E1,-1.054788E0,-7.091006E-1
4.423333E1,-1.048309E0,-6.973500E-1
4.426667E1,-1.046968E0,-6.949851E-1
4.430000E1,-1.046914E0,-6.938671E-1
4.433333E1,-1.045185E0,-6.923750E-1
4.436667E1,-1.047086E0,-6.951850E-1
4.440000E1,-1.047679E0,-6.960903E-1
4.443333E1,-1.047421E0,-6.953013E-1
4.446667E1,-1.046681E0,-6.949402E-1
4.450000E1,-1.046192E0,-6.929896E-1
4.453333E1,-1.047564E0,-6.882344E-1
4.456667E1,-1.059122E0,-6.820657E-1
4.460000E1,-1.058462E0,-6.669119E-1
4.463333E1,-1.050302E0,-6.592648E-1
4.466667E1,-1.036232E0,-6.507501E-1
4.470000E1,-1.026694E0,-6.406980E-1
4.473333E1,-1.028786E0,-6.327312E-1
4.476667E1,-1.028987E0,-6.201714E-1
4.480000E1,-1.029236E0,-6.183042E-1
4.483333E1,-1.029386E0,-6.194995E-1
4.486667E1,-1.032028E0,-6.273161E-1
4.490000E1,-1.030816E0,-6.272087E-1
4.493333E1,-1.041156E0,-6.362039E-1
4.496667E1,-1.058248E0,-6.491114E-1
4.500000E1,-1.072918E0,-6.640390E-1
4.503333E1,-1.080129E0,-6.743209E-1
4.506667E1,-1.082699E0,-6.896517E-1
4.510000E1,-1.089934E0,-7.077375E-1
4.513333E1,-1.067885E0,-7.167312E-1
4.516667E1,-1.065755E0,-7.269081E-1
4.520000E1,-1.067013E0,-7.389218E-1
4.523333E1,-1.064544E0,-7.506955E-1
4.526667E1,-1.061381E0,-7.658490E-1
4.530000E1,-1.056595E0,-7.720838E-1
4.533333E1,-1.054723E0,-7.802230E-1
4.536667E1,-1.045826E0,-7.893225E-1
4.540000E1,-1.045012E0,-8.024859E-1
4.543333E1,-1.054142E0,-8.194188E-1
4.546667E1,-1.064643E0,-8.329206E-1
4.550000E1,-1.078946E0,-8.430243E-1
4.553333E1,-1.084004E0,-8.547027E-1
4.556667E1,-1.094175E0,-8.691239E-1
4.560000E1,-1.110379E0,-8.817755E-1
4.563333E1,-1.133930E0,-9.074463E-1
4.566667E1,-1.158922E0,-9.286684E-1
4.570000E1,-1.144653E0,-9.247591E-1
4.573333E1,-1.146216E0,-9.411376E-1
4.576667E1,-1.158845E0,-9.568893E-1
4.580000E1,-1.172103E0,-9.741160E-1
4.583333E1,-1.193138E0,-9.882912E-1
4.586667E1,-1.233386E0,-1.004412E0
4.590000E1,-1.266606E0,-1.022786E0
4.593333E1,-1.290297E0,-1.042818E0
4.596667E1,-1.306711E0,-1.061005E0
4.600000E1,-1.320003E0,-1.070527E0
4.603333E1,-1.332044E0,-1.084957E0
4.606667E1,-1.344655E0,-1.101006E0
4.610000E1,-1.359221E0,-1.117834E0
4.613333E1,-1.371621E0,-1.130576E0
4.616667E1,-1.384737E0,-1.145299E0
4.620000E1,-1.379608E0,-1.154538E0
4.623333E1,-1.394548E0,-1.181671E0
4.626667E1,-1.407806E0,-1.200218E0
4.630000E1,-1.416659E0,-1.218188E0
4.633333E1,-1.427300E0,-1.226899E0
4.636667E1,-1.408213E0,-1.217625E0
4.640000E1,-1.420708E0,-1.236381E0
4.643333E1,-1.434320E0,-1.249430E0
4.646667E1,-1.448125E0,-1.260206E0
4.650000E1,-1.459666E0,-1.269655E0
4.653333E1,-1.474894E0,-1.275438E0
4.656667E1,-1.491963E0,-1.277332E0
4.660000E1,-1.505721E0,-1.275907E0
4.663333E1,-1.520642E0,-1.276119E0
4.666667E1,-1.533563E0,-1.276040E0
4.670000E1,-1.537502E0,-1.277782E0
4.673333E1,-1.541176E0,-1.270925E0
4.676667E1,-1.545994E0,-1.258812E0
4.680000E1,-1.553974E0,-1.247984E0
4.683333E1,-1.561450E0,-1.241819E0
4.686667E1,-1.567913E0,-1.241571E0
4.690000E1,-1.571968E0,-1.244914E0
4.693333E1,-1.573557E0,-1.247026E0
4.696667E1,-1.573478E0,-1.245637E0
4.700000E1,-1.568976E0,-1.239383E0
4.703333E1,-1.564795E0,-1.239766E0
4.706667E1,-1.564009E0,-1.239999E0
4.710000E1,-1.560348E0,-1.239849E0
4.713333E1,-1.560131E0,-1.239573E0
4.716667E1,-1.560991E0,-1.239693E0
4.720000E1,-1.561259E0,-1.239518E0
4.723333E1,-1.561933E0,-1.239762E0
4.726667E1,-1.564290E0,-1.240006E0
4.730000E1,-1.563588E0,-1.239773E0
4.733333E1,-1.562838E0,-1.239911E0
4.736667E1,-1.560920E0,-1.239667E0
4.740000E1,-1.560583E0,-1.239750E0
4.743333E1,-1.560229E0,-1.239592E0
4.746667E1,-1.560230E0,-1.239541E0
4.750000E1,-1.560265E0,-1.239684E0
4.753333E1,-1.560660E0,-1.239636E0
4.756667E1,-1.560913E0,-1.239775E0
4.760000E1,-1.561248E0,-1.239654E0
4.763333E1,-1.561841E0,-1.239461E0
4.766667E1,-1.562001E0,-1.239672E0
4.770000E1,-1.561954E0,-1.239590E0
4.773333E1,-1.562238E0,-1.239691E0
4.776667E1,-1.561366E0,-1.239753E0
4.780000E1,-1.561200E0,-1.239648E0
4.783333E1,-1.561184E0,-1.239657E0
4.786667E1,-1.561215E0,-1.239657E0
4.790000E1,-1.561370E0,-1.239600E0
4.793333E1,-1.561269E0,-1.239706E0
4.796667E1,-1.561289E0,-1.239659E0
4.800000E1,-1.561242E0,-1.239657E0
4.803333E1,-1.561353E0,-1.239683E0
4.806667E1,-1.561282E0,-1.239632E0
4.810000E1,-1.561268E0,-1.239635E0
4.813333E1,-1.561250E0,-1.239687E0
4.816667E1,-1.561237E0,-1.239641E0
4.820000E1,-1.561302E0,-1.239691E0
4.823333E1,-1.561235E0,-1.239667E0
4.826667E1,-1.561255E0,-1.239643E0
4.830000E1,-1.561273E0,-1.239674E0
4.833333E1,-1.561279E0,-1.239638E0
4.836667E1,-1.561282E0,-1.239671E0
4.840000E1,-1.561301E0,-1.239667E0
4.843333E1,-1.561265E0,-1.239653E0
4.846667E1,-1.561254E0,-1.239660E0
4.850000E1,-1.561298E0,-1.239624E0
4.853333E1,-1.561267E0,-1.239656E0
4.856667E1,-1.561268E0,-1.239670E0
4.860000E1,-1.561275E0,-1.239673E0
4.863333E1,-1.561255E0,-1.239617E0
4.866667E1,-1.561281E0,-1.239642E0
4.870000E1,-1.561249E0,-1.239652E0
4.873333E1,-1.561264E0,-1.239643E0
4.876667E1,-1.561252E0,-1.239657E0
4.880000E1,-1.561255E0,-1.239651E0
4.883333E1,-1.561251E0,-1.239662E0
4.886667E1,-1.561241E0,-1.239632E0
4.890000E1,-1.561260E0,-1.239658E0
4.893333E1,-1.561260E0,-1.239640E0
4.896667E1,-1.561260E0,-1.239662E0
4.900000E1,-1.561267E0,-1.239667E0
4.903333E1,-1.561260E0,-1.239660E0
4.906667E1,-1.561245E0,-1.239714E0
4.910000E1,-1.561260E0,-1.239662E0
4.913333E1,-1.561257E0,-1.239658E0
4.916667E1,-1.561169E0,-1.239605E0
4.920000E1,-1.561309E0,-1.240108E0
4.923333E1,-1.570619E0,-1.240602E0
4.926667E1,-1.575464E0,-1.244933E0
4.930000E1,-1.578365E0,-1.249414E0
4.933333E1,-1.579418E0,-1.247871E0
4.936667E1,-1.582102E0,-1.239415E0
4.940000E1,-1.584008E0,-1.244877E0
4.943333E1,-1.585580E0,-1.246123E0
4.946667E1,-1.580391E0,-1.238228E0
4.950000E1,-1.573843E0,-1.238123E0
4.953333E1,-1.573386E0,-1.239631E0
4.956667E1,-1.573129E0,-1.239710E0
4.960000E1,-1.573981E0,-1.239635E0
4.963333E1,-1.574000E0,-1.239657E0
4.966667E1,-1.575153E0,-1.239409E0
4.970000E1,-1.575515E0,-1.239746E0
4.973333E1,-1.574092E0,-1.239446E0
4.976667E1,-1.573494E0,-1.238490E0
4.980000E1,-1.568900E0,-1.234298E0
4.983333E1,-1.568359E0,-1.235171E0
4.986667E1,-1.573986E0,-1.242337E0
4.990000E1,-1.575164E0,-1.240936E0
4.993333E1,-1.573597E0,-1.237882E0
4.996667E1,-1.569197E0,-1.230919E0
5.000000E1,-1.567705E0,-1.233878E0
5.003333E1,-1.569550E0,-1.240101E0
5.006667E1,-1.566770E0,-1.239345E0
5.010000E1,-1.561898E0,-1.233420E0
5.013333E1,-1.560937E0,-1.232797E0
5.016667E1,-1.559888E0,-1.231997E0
5.020000E1,-1.560005E0,-1.232038E0
5.023333E1,-1.561647E0,-1.232945E0
5.026667E1,-1.562812E0,-1.232581E0
5.030000E1,-1.560027E0,-1.231126E0
5.033333E1,-1.550224E0,-1.220375E0
5.036667E1,-1.546402E0,-1.213149E0
5.040000E1,-1.548548E0,-1.213417E0
5.043333E1,-1.550780E0,-1.213477E0
5.046667E1,-1.548292E0,-1.213576E0
5.050000E1,-1.539188E0,-1.204575E0
5.053333E1,-1.527225E0,-1.202867E0
5.056667E1,-1.529021E0,-1.199980E0
5.060000E1,-1.515487E0,-1.176397E0
5.063333E1,-1.515867E0,-1.175800E0
5.066667E1,-1.511269E0,-1.173999E0
5.070000E1,-1.496145E0,-1.171121E0
5.073333E1,-1.491483E0,-1.168666E0
5.076667E1,-1.486414E0,-1.173456E0
5.080000E1,-1.486273E0,-1.176756E0
5.083333E1,-1.486895E0,-1.177290E0
5.086667E1,-1.485496E0,-1.175227E0
5.090000E1,-1.484023E0,-1.175284E0
5.093333E1,-1.483090E0,-1.172754E0
5.096667E1,-1.479739E0,-1.169473E0
5.100000E1,-1.476068E0,-1.166593E0
5.103333E1,-1.472237E0,-1.167357E0
5.106667E1,-1.474617E0,-1.162165E0
5.110000E1,-1.478254E0,-1.161245E0
5.113333E1,-1.479650E0,-1.162448E0
5.116667E1,-1.473481E0,-1.172463E0
5.120000E1,-1.473355E0,-1.174410E0
5.123333E1,-1.472216E0,-1.173544E0
5.126667E1,-1.472078E0,-1.173540E0
5.130000E1,-1.463939E0,-1.176974E0
5.133333E1,-1.465665E0,-1.173588E0
5.136667E1,-1.466064E0,-1.174041E0
5.140000E1,-1.465865E0,-1.174178E0
5.143333E1,-1.462214E0,-1.173304E0
5.146667E1,-1.460047E0,-1.184782E0
5.150000E1,-1.460913E0,-1.187756E0
5.153333E1,-1.462200E0,-1.187640E0
5.156667E1,-1.460114E0,-1.187186E0
5.160000E1,-1.458758E0,-1.189232E0
5.163333E1,-1.459656E0,-1.186835E0
5.166667E1,-1.459474E0,-1.186703E0
5.170000E1,-1.459587E0,-1.186738E0
5.173333E1,-1.455299E0,-1.187328E0
5.176667E1,-1.447742E0,-1.194442E0
5.180000E1,-1.446911E0,-1.193162E0
5.183333E1,-1.446368E0,-1.191890E0
5.186667E1,-1.445581E0,-1.192887E0
5.190000E1,-1.445801E0,-1.192987E0
5.193333E1,-1.446510E0,-1.192250E0
5.196667E1,-1.446971E0,-1.193152E0
5.200000E1,-1.447871E0,-1.193999E0
5.203333E1,-1.446650E0,-1.193104E0
5.206667E1,-1.442116E0,-1.199866E0
5.210000E1,-1.439935E0,-1.211483E0
5.213333E1,-1.440638E0,-1.213164E0
5.216667E1,-1.440956E0,-1.213174E0
5.220000E1,-1.440264E0,-1.213177E0
5.223333E1,-1.440094E0,-1.212232E0
5.226667E1,-1.439958E0,-1.211921E0
5.230000E1,-1.437109E0,-1.208584E0
5.233333E1,-1.432689E0,-1.211375E0
5.236667E1,-1.433623E0,-1.211797E0
5.240000E1,-1.435000E0,-1.214075E0
5.243333E1,-1.435370E0,-1.214228E0
5.246667E1,-1.433849E0,-1.213159E0
5.250000E1,-1.433855E0,-1.212397E0
5.253333E1,-1.433843E0,-1.212063E0
5.256667E1,-1.433308E0,-1.209530E0
5.260000E1,-1.430304E0,-1.210120E0
5.263333E1,-1.427009E0,-1.211881E0
5.266667E1,-1.425501E0,-1.211271E0
5.270000E1,-1.426124E0,-1.204330E0
5.273333E1,-1.427303E0,-1.205664E0
5.276667E1,-1.429461E0,-1.213710E0
5.280000E1,-1.427105E0,-1.219597E0
5.283333E1,-1.426782E0,-1.230344E0
5.286667E1,-1.428014E0,-1.238206E0
5.290000E1,-1.427191E0,-1.237465E0
5.293333E1,-1.426819E0,-1.237410E0
5.296667E1,-1.426680E0,-1.237208E0
5.300000E1,-1.426825E0,-1.237341E0
5.303333E1,-1.426705E0,-1.237103E0
5.306667E1,-1.426691E0,-1.233751E0
5.310000E1,-1.423803E0,-1.228107E0
5.313333E1,-1.415516E0,-1.231239E0
5.316667E1,-1.413739E0,-1.230085E0
5.320000E1,-1.418443E0,-1.219681E0
5.323333E1,-1.421844E0,-1.211873E0
5.326667E1,-1.420268E0,-1.203987E0
5.330000E1,-1.421204E0,-1.198893E0
5.333333E1,-1.421632E0,-1.193751E0
5.336667E1,-1.422890E0,-1.190791E0
5.340000E1,-1.424910E0,-1.184859E0
5.343333E1,-1.428202E0,-1.174869E0
5.346667E1,-1.446425E0,-1.174025E0
5.350000E1,-1.444869E0,-1.161789E0
5.353333E1,-1.454799E0,-1.146895E0
5.356667E1,-1.459802E0,-1.135320E0
5.360000E1,-1.459617E0,-1.122506E0
5.363333E1,-1.463269E0,-1.107216E0
5.366667E1,-1.466634E0,-1.092260E0
5.370000E1,-1.465323E0,-1.078346E0
5.373333E1,-1.460852E0,-1.065807E0
5.376667E1,-1.449314E0,-1.041106E0
5.380000E1,-1.420068E0,-1.014768E0
5.383333E1,-1.417759E0,-9.925513E-1
5.386667E1,-1.421957E0,-9.721210E-1
5.390000E1,-1.412486E0,-9.499944E-1
5.393333E1,-1.402169E0,-9.295188E-1
5.396667E1,-1.400858E0,-9.111744E-1
5.400000E1,-1.401117E0,-8.910877E-1
5.403333E1,-1.394808E0,-8.721111E-1
5.406667E1,-1.388809E0,-8.523005E-1
5.410000E1,-1.377819E0,-8.274613E-1
5.413333E1,-1.374422E0,-8.052662E-1
5.416667E1,-1.375882E0,-7.838168E-1
5.420000E1,-1.373363E0,-7.588169E-1
5.423333E1,-1.365240E0,-7.297757E-1
5.426667E1,-1.360052E0,-7.050829E-1
5.430000E1,-1.356349E0,-6.766212E-1
5.433333E1,-1.354139E0,-6.496600E-1
5.436667E1,-1.355098E0,-6.184863E-1
5.440000E1,-1.357384E0,-5.983038E-1
5.443333E1,-1.356333E0,-5.739289E-1
5.446667E1,-1.361911E0,-5.515732E-1
5.450000E1,-1.368442E0,-5.296534E-1
5.453333E1,-1.380679E0,-5.066409E-1
5.456667E1,-1.390577E0,-4.811430E-1
5.460000E1,-1.395570E0,-4.600944E-1
5.463333E1,-1.403865E0,-4.367200E-1
5.466667E1,-1.403089E0,-4.109463E-1
5.470000E1,-1.397706E0,-3.861944E-1
5.473333E1,-1.396005E0,-3.531553E-1
5.476667E1,-1.401325E0,-3.284533E-1
5.480000E1,-1.400707E0,-3.030094E-1
5.483333E1,-1.396894E0,-2.784397E-1
5.486667E1,-1.391134E0,-2.564915E-1
5.490000E1,-1.382999E0,-2.315576E-1
5.493333E1,-1.386178E0,-1.992434E-1
5.496667E1,-1.395155E0,-1.658636E-1
5.500000E1,-1.396379E0,-1.476992E-1
5.503333E1,-1.401935E0,-1.242936E-1
5.506667E1,-1.406975E0,-9.897464E-2
5.510000E1,-1.412908E0,-7.415593E-2
5.513333E1,-1.416725E0,-4.007302E-2
5.516667E1,-1.419649E0,-1.690006E-2
5.520000E1,-1.414329E0,2.617984E-3
5.523333E1,-1.411560E0,2.587022E-2
5.526667E1,-1.417600E0,3.907053E-2
5.530000E1,-1.420264E0,3.705317E-2
5.533333E1,-1.426116E0,4.815761E-2
5.536667E1,-1.439377E0,5.982706E-2
5.540000E1,-1.438493E0,4.949967E-2
5.543333E1,-1.446843E0,6.301758E-2
5.546667E1,-1.453539E0,8.166348E-2
5.550000E1,-1.468454E0,9.355080E-2
5.553333E1,-1.486974E0,1.035126E-1
5.556667E1,-1.495535E0,1.134472E-1
5.560000E1,-1.508278E0,1.193615E-1
5.563333E1,-1.522165E0,1.260834E-1
5.566667E1,-1.531583E0,1.261025E-1
5.570000E1,-1.531476E0,1.237167E-1
5.573333E1,-1.536116E0,1.192136E-1
5.576667E1,-1.546941E0,1.093487E-1
5.580000E1,-1.550597E0,9.945540E-2
5.583333E1,-1.539187E0,8.832423E-2
5.586667E1,-1.530774E0,7.749963E-2
5.590000E1,-1.519354E0,6.815960E-2
5.593333E1,-1.510887E0,5.466824E-2
5.596667E1,-1.499873E0,4.364036E-2
5.600000E1,-1.495582E0,2.479763E-2
5.603333E1,-1.495380E0,1.085568E-2
5.606667E1,-1.507208E0,2.569640E-3
5.610000E1,-1.508930E0,-1.820703E-2
5.613333E1,-1.515010E0,-2.917701E-2
5.616667E1,-1.510626E0,-4.094321E-2
5.620000E1,-1.511484E0,-6.434871E-2
5.623333E1,-1.512176E0,-8.110597E-2
5.626667E1,-1.516252E0,-9.260281E-2
5.630000E1,-1.520082E0,-1.120296E-1
5.633333E1,-1.517906E0,-1.300596E-1
5.636667E1,-1.511765E0,-1.517637E-1
5.640000E1,-1.522212E0,-1.736709E-1
5.643333E1,-1.524483E0,-1.914048E-1
5.646667E1,-1.523012E0,-2.024387E-1
5.650000E1,-1.521267E0,-2.196920E-1
5.653333E1,-1.522938E0,-2.353141E-1
5.656667E1,-1.520630E0,-2.470705E-1
5.660000E1,-1.522091E0,-2.599657E-1
5.663333E1,-1.549057E0,-2.599408E-1
5.666667E1,-1.549723E0,-2.505669E-1
5.670000E1,-1.552963E0,-2.562461E-1
5.673333E1,-1.563559E0,-2.624815E-1
5.676667E1,-1.539023E0,-2.789468E-1
5.680000E1,-1.558775E0,-2.917781E-1
5.683333E1,-1.573646E0,-3.046328E-1
5.686667E1,-1.693127E0,-3.303196E-1
5.690000E1,-1.700184E0,-3.309369E-1
5.693333E1,-1.701097E0,-3.286925E-1
5.696667E1,-1.706073E0,-3.255564E-1
5.700000E1,-1.707706E0,-3.237553E-1
5.703333E1,-1.711657E0,-3.242370E-1
5.706667E1,-1.715141E0,-3.220804E-1
5.710000E1,-1.721338E0,-3.227424E-1
5.713333E1,-1.723458E0,-3.221812E-1
5.716667E1,-1.733420E0,-3.181065E-1
5.720000E1,-1.737451E0,-3.098069E-1
5.723333E1,-1.748488E0,-3.102438E-1
5.726667E1,-1.758322E0,-3.122166E-1
5.730000E1,-1.768839E0,-3.063115E-1
5.733333E1,-1.769261E0,-3.049346E-1
5.736667E1,-1.765299E0,-2.989114E-1
5.740000E1,-1.752364E0,-2.866495E-1
5.743333E1,-1.744982E0,-2.799805E-1
5.746667E1,-1.743361E0,-2.776774E-1
5.750000E1,-1.735005E0,-2.609885E-1
5.753333E1,-1.723617E0,-2.474110E-1
5.756667E1,-1.719532E0,-2.417427E-1
5.760000E1,-1.718113E0,-2.382651E-1
5.763333E1,-1.719162E0,-2.310329E-1
5.766667E1,-1.719870E0,-2.270808E-1
5.770000E1,-1.721978E0,-2.262863E-1
5.773333E1,-1.721393E0,-2.235952E-1
5.776667E1,-1.730304E0,-2.185085E-1
5.780000E1,-1.743358E0,-2.107662E-1
5.783333E1,-1.750627E0,-2.092901E-1
5.786667E1,-1.765081E0,-2.095124E-1
5.790000E1,-1.779094E0,-2.034671E-1
5.793333E1,-1.795150E0,-1.998311E-1
5.796667E1,-1.810852E0,-1.860464E-1
5.800000E1,-1.822414E0,-1.687146E-1
5.803333E1,-1.838675E0,-1.540608E-1
5.806667E1,-1.850542E0,-1.407962E-1
5.810000E1,-1.859851E0,-1.353427E-1
5.813333E1,-1.849386E0,-1.240440E-1
5.816667E1,-1.849765E0,-1.107493E-1
5.820000E1,-1.860178E0,-1.032530E-1
5.823333E1,-1.857815E0,-1.331155E-1
5.826667E1,-1.859747E0,-1.259677E-1
5.830000E1,-1.876146E0,-1.137069E-1
5.833333E1,-1.879601E0,-1.209573E-1
5.836667E1,-1.879430E0,-1.299349E-1
5.840000E1,-1.881259E0,-1.281736E-1
5.843333E1,-1.881362E0,-1.227870E-1
5.846667E1,-1.871379E0,-1.330371E-1
5.850000E1,-1.857408E0,-1.394426E-1
5.853333E1,-1.839851E0,-1.495630E-1
5.856667E1,-1.826864E0,-1.462849E-1
5.860000E1,-1.807216E0,-1.467004E-1
5.863333E1,-1.783265E0,-1.517038E-1
5.866667E1,-1.768059E0,-1.583947E-1
5.870000E1,-1.752184E0,-1.652889E-1
5.873333E1,-1.739002E0,-1.715509E-1
5.876667E1,-1.732968E0,-1.794719E-1
5.880000E1,-1.727057E0,-1.843147E-1
5.883333E1,-1.723060E0,-1.920656E-1
5.886667E1,-1.712628E0,-1.958376E-1
5.890000E1,-1.703398E0,-2.028831E-1
5.893333E1,-1.696855E0,-2.084255E-1
5.896667E1,-1.693343E0,-2.138486E-1
5.900000E1,-1.694512E0,-2.186814E-1
5.903333E1,-1.694145E0,-2.256622E-1
5.906667E1,-1.693551E0,-2.289229E-1
5.910000E1,-1.694328E0,-2.286350E-1
5.913333E1,-1.699045E0,-2.304529E-1
5.916667E1,-1.706687E0,-2.284366E-1
5.920000E1,-1.707770E0,-2.281205E-1
5.923333E1,-1.707376E0,-2.278011E-1
5.926667E1,-1.706827E0,-2.279693E-1
5.930000E1,-1.707020E0,-2.279976E-1
5.933333E1,-1.707145E0,-2.281065E-1
5.936667E1,-1.705831E0,-2.279484E-1
5.940000E1,-1.704339E0,-2.174193E-1
5.943333E1,-1.704910E0,-2.135964E-1
5.946667E1,-1.707499E0,-2.149698E-1
5.950000E1,-1.707239E0,-2.144781E-1
5.953333E1,-1.708605E0,-2.058136E-1
5.956667E1,-1.705823E0,-2.003123E-1
5.960000E1,-1.707709E0,-2.024572E-1
5.963333E1,-1.712107E0,-2.026646E-1
5.966667E1,-1.713518E0,-2.027679E-1
5.970000E1,-1.713638E0,-2.020505E-1
5.973333E1,-1.713063E0,-1.999648E-1
5.976667E1,-1.712800E0,-1.997460E-1
5.980000E1,-1.712633E0,-1.995852E-1
5.983333E1,-1.716157E0,-1.975544E-1
5.986667E1,-1.715720E0,-1.857198E-1
5.990000E1,-1.719405E0,-1.707126E-1
5.993333E1,-1.726854E0,-1.573131E-1
5.996667E1,-1.734827E0,-1.465560E-1
6.000000E1,-1.744340E0,-1.275406E-1
6.003333E1,-1.759401E0,-1.079013E-1
6.006667E1,-1.767208E0,-9.490636E-2
6.010000E1,-1.764215E0,-9.126852E-2
6.013333E1,-1.762937E0,-7.477403E-2
6.016667E1,-1.759281E0,-6.241470E-2
6.020000E1,-1.755926E0,-3.793861E-2
6.023333E1,-1.741860E0,-1.834205E-2
6.026667E1,-1.725818E0,-1.087044E-2
6.030000E1,-1.705562E0,-1.261308E-2
6.033333E1,-1.691670E0,-5.216545E-3
6.036667E1,-1.684793E0,4.810080E-3
6.040000E1,-1.686402E0,1.462736E-2
6.043333E1,-1.685626E0,2.726627E-2
6.046667E1,-1.689518E0,4.162362E-2
6.050000E1,-1.698805E0,5.784842E-2
